Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2013-08-11,84,60,72.5,59.0,64.0,29.385,4.2,844.0,0.006500000000000001,82.85714285714286,62.857142857142854,73.64285714285714,60.142857142857146,65.14285714285714,,7.614285714285714,851.0,0.011285714285714257,80.64285714285714,61.642857142857146,71.82142857142857,58.857142857142854,63.785714285714285,,7.189285714285715,858.7142857142857,0.0693214285714285
2013-08-12,85,67,76.0,64.0,68.0,29.240000000000002,7.6,842.0,0.465,84.14285714285714,64.14285714285714,74.71428571428571,61.07142857142857,66.07142857142857,,7.5928571428571425,848.7142857142857,0.07128571428571426,81.28571428571429,62.357142857142854,72.46428571428571,59.57142857142857,64.42857142857143,,7.207142857142857,856.5,0.10253571428571424
2013-08-13,71,58,65.5,51.0,57.5,29.395000000000003,10.75,839.0,0.0,82.14285714285714,62.857142857142854,73.21428571428571,58.857142857142854,64.35714285714286,,7.885714285714286,846.2857142857143,0.06842857142857141,81.07142857142857,62.42857142857143,72.35714285714286,59.107142857142854,64.14285714285714,,7.5928571428571425,854.2142857142857,0.10092857142857138
2013-08-14,72,56,64.5,49.5,56.0,29.48,7.05,837.0,0.0,79.42857142857143,61.285714285714285,71.07142857142857,56.285714285714285,62.214285714285715,,7.435714285714285,844.0,0.06757142857142855,80.85714285714286,62.0,72.0,58.107142857142854,63.5,,7.789285714285714,851.9285714285714,0.07664285714285708
2013-08-15,75,55,65.5,51.5,58.0,29.435,4.95,835.0,0.0,78.85714285714286,59.857142857142854,70.0,55.714285714285715,61.642857142857146,,6.707142857142857,841.7142857142857,0.06757142857142855,80.35714285714286,61.57142857142857,71.57142857142857,57.82142857142857,63.214285714285715,,7.610714285714286,849.7142857142857,0.07664285714285708
2013-08-16,82,55,69.5,51.5,60.0,29.47,5.5,832.0,0.0,78.57142857142857,59.285714285714285,69.64285714285714,54.642857142857146,60.92857142857143,,6.714285714285714,839.2857142857143,0.06735714285714282,80.07142857142857,61.07142857142857,71.21428571428571,57.035714285714285,62.75,,7.435714285714285,847.4285714285714,0.03949999999999994
2013-08-17,81,57,69.5,55.5,62.0,29.5,6.35,830.0,0.0,78.57142857142857,58.285714285714285,69.0,54.57142857142857,60.785714285714285,29.415,6.628571428571429,837.0,0.06735714285714282,80.07142857142857,60.57142857142857,70.96428571428571,57.107142857142854,62.75,,7.346428571428571,845.1428571428571,0.03949999999999994
2013-08-18,81,59,71.0,57.0,63.5,29.445,4.8,827.0,0.0,78.14285714285714,58.142857142857146,68.78571428571429,54.285714285714285,60.714285714285715,29.423571428571428,6.714285714285714,834.5714285714286,0.0664285714285714,80.5,60.5,71.21428571428571,57.214285714285715,62.92857142857143,,7.164285714285714,842.7857142857143,0.0388571428571428
2013-08-19,86,57,73.0,59.0,65.0,29.375,4.949999999999999,825.0,0.0,78.28571428571429,56.714285714285715,68.35714285714286,53.57142857142857,60.285714285714285,29.442857142857143,6.3357142857142845,832.1428571428571,0.0,81.21428571428571,60.42857142857143,71.53571428571429,57.32142857142857,63.17857142857143,,6.964285714285714,840.4285714285714,0.03564285714285708
2013-08-20,88,66,77.5,61.5,67.5,29.375,7.75,822.0,0.0,80.71428571428571,57.857142857142854,70.07142857142857,55.07142857142857,61.714285714285715,29.439999999999998,5.907142857142857,829.7142857142857,0.0,81.42857142857143,60.357142857142854,71.64285714285714,56.964285714285715,63.035714285714285,,6.896428571428571,838.0,0.034214285714285655
2013-08-21,91,68,80.0,64.5,70.0,29.335,9.15,820.0,0.030000000000000002,83.42857142857143,59.57142857142857,72.28571428571429,57.214285714285715,63.714285714285715,29.419285714285714,6.207142857142857,827.2857142857143,0.0042857142857142625,81.42857142857143,60.42857142857143,71.67857142857143,56.75,62.964285714285715,,6.821428571428571,835.6428571428571,0.035928571428571365
2013-08-22,78,67,73.0,66.5,68.5,29.39,7.0,817.0,0.295,83.85714285714286,61.285714285714285,73.35714285714286,59.357142857142854,65.21428571428571,29.412857142857142,6.5,824.7142857142857,0.04642857142857141,81.35714285714286,60.57142857142857,71.67857142857143,57.535714285714285,63.42857142857143,,6.603571428571429,833.2142857142857,0.05699999999999994
2013-08-23,82,62,72.5,55.0,63.0,29.46,7.4,814.0,0.0,83.85714285714286,62.285714285714285,73.78571428571429,59.857142857142854,65.64285714285714,29.41142857142857,6.771428571428571,822.1428571428571,0.04642857142857141,81.21428571428571,60.785714285714285,71.71428571428571,57.25,63.285714285714285,,6.742857142857142,830.7142857142857,0.056892857142857085
2013-08-24,86,60,74.0,57.5,64.5,29.52,6.0,811.0,0.0,84.57142857142857,62.714285714285715,74.42857142857143,60.142857142857146,66.0,29.414285714285715,6.721428571428571,819.4285714285714,0.04642857142857141,81.57142857142857,60.5,71.71428571428571,57.357142857142854,63.392857142857146,29.41464285714286,6.674999999999999,828.2142857142857,0.056892857142857085
2013-08-25,89,65,78.0,61.0,67.5,29.490000000000002,9.85,809.0,0.0,85.71428571428571,63.57142857142857,75.42857142857143,60.714285714285715,66.57142857142857,29.420714285714286,7.442857142857142,816.8571428571429,0.04642857142857141,81.92857142857143,60.857142857142854,72.10714285714286,57.5,63.642857142857146,29.422142857142855,7.078571428571429,825.7142857142857,0.05642857142857137
2013-08-26,92,70,81.0,67.0,71.5,29.375,9.45,806.0,0.0,86.57142857142857,65.42857142857143,76.57142857142857,61.857142857142854,67.5,29.420714285714286,8.085714285714285,814.1428571428571,0.04642857142857141,82.42857142857143,61.07142857142857,72.46428571428571,57.714285714285715,63.892857142857146,29.431785714285716,7.2107142857142845,823.1428571428571,0.023214285714285653
2013-08-27,96,77,87.0,69.0,74.5,29.21,12.35,803.0,0.0,87.71428571428571,67.0,77.92857142857143,62.92857142857143,68.5,29.397142857142857,8.742857142857144,811.4285714285714,0.04642857142857141,84.21428571428571,62.42857142857143,74.0,59.0,65.10714285714286,29.41857142857143,7.325,820.5714285714286,0.023214285714285653
2013-08-28,83,71,77.0,68.0,71.5,29.29,9.0,801.0,0.0,86.57142857142857,67.42857142857143,77.5,63.42857142857143,68.71428571428571,29.39071428571429,8.721428571428572,808.7142857142857,0.042142857142857114,85.0,63.5,74.89285714285714,60.32142857142857,66.21428571428571,29.404999999999998,7.464285714285714,818.0,0.023214285714285653
2013-08-29,89,66,78.0,64.5,69.0,29.325,4.65,798.0,0.0,88.14285714285714,67.28571428571429,78.21428571428571,63.142857142857146,68.78571428571429,29.381428571428575,8.385714285714284,806.0,0.0,86.0,64.28571428571429,75.78571428571429,61.25,67.0,29.397142857142857,7.442857142857142,815.3571428571429,0.023214285714285653
2013-08-30,96,67,82.5,67.5,71.5,29.17,8.05,796.0,0.415,90.14285714285714,68.0,79.64285714285714,64.92857142857143,70.0,29.34,8.478571428571428,803.4285714285714,0.05928571428571426,87.0,65.14285714285714,76.71428571428571,62.392857142857146,67.82142857142857,29.375714285714285,7.625,812.7857142857143,0.05285714285714279
2013-08-31,78,70,74.5,66.5,68.5,29.130000000000003,7.1,793.0,0.515,89.0,69.42857142857143,79.71428571428571,66.21428571428571,70.57142857142857,29.284285714285716,8.635714285714284,800.8571428571429,0.13285714285714284,86.78571428571429,66.07142857142857,77.07142857142857,63.17857142857143,68.28571428571429,29.349285714285713,7.678571428571429,810.1428571428571,0.08964285714285707
2013-09-01,85,65,75.5,66.5,69.5,29.08,5.5,790.0,0.08,88.42857142857143,69.42857142857143,79.35714285714286,67.0,70.85714285714286,29.225714285714282,8.014285714285714,798.1428571428571,0.14428571428571427,87.07142857142857,66.5,77.39285714285714,63.857142857142854,68.71428571428571,29.32321428571429,7.728571428571429,807.5,0.0953571428571428
2013-09-02,79,60,70.0,60.5,64.0,29.240000000000002,8.95,788.0,0.0,86.57142857142857,68.0,77.78571428571429,66.07142857142857,69.78571428571429,29.20642857142857,7.942857142857143,795.5714285714286,0.14428571428571427,86.57142857142857,66.71428571428571,77.17857142857143,63.964285714285715,68.64285714285714,29.31357142857143,8.014285714285714,804.8571428571429,0.0953571428571428
2013-09-03,77,57,67.0,54.0,59.5,29.355,5.199999999999999,785.0,0.0,83.85714285714286,65.14285714285714,74.92857142857143,63.92857142857143,67.64285714285714,29.22714285714286,6.921428571428571,793.0,0.14428571428571427,85.78571428571429,66.07142857142857,76.42857142857143,63.42857142857143,68.07142857142857,29.312142857142856,7.832142857142857,802.2142857142857,0.0953571428571428
2013-09-04,84,59,72.0,56.0,62.5,29.405,6.9,782.0,0.0,84.0,63.42857142857143,74.21428571428571,62.214285714285715,66.35714285714286,29.243571428571432,6.621428571428571,790.2857142857143,0.14428571428571427,85.28571428571429,65.42857142857143,75.85714285714286,62.82142857142857,67.53571428571429,29.317142857142862,7.671428571428571,799.5,0.09321428571428565
2013-09-05,74,59,68.5,53.5,60.0,29.52,9.55,780.0,0.004,81.85714285714286,62.42857142857143,72.85714285714286,60.642857142857146,65.07142857142857,29.271428571428572,7.321428571428571,787.7142857142857,0.14485714285714282,85.0,64.85714285714286,75.53571428571429,61.892857142857146,66.92857142857143,29.326428571428572,7.853571428571428,796.8571428571429,0.07242857142857137
2013-09-06,86,57,73.0,56.5,63.5,29.41,6.0,777.0,0.0,80.42857142857143,61.0,71.5,59.07142857142857,63.92857142857143,29.305714285714288,7.028571428571429,785.0,0.08557142857142853,85.28571428571429,64.5,75.57142857142857,62.0,66.96428571428571,29.322857142857142,7.753571428571429,794.2142857142857,0.07242857142857137
2013-09-07,88,65,77.5,61.5,67.5,29.245,7.300000000000001,774.0,0.005,81.85714285714286,60.285714285714285,71.92857142857143,58.357142857142854,63.785714285714285,29.322142857142858,7.057142857142858,782.2857142857143,0.012714285714285697,85.42857142857143,64.85714285714286,75.82142857142857,62.285714285714285,67.17857142857143,29.303214285714287,7.846428571428572,791.5714285714286,0.07278571428571423
2013-09-08,78,71,74.5,65.5,68.5,29.295,11.95,771.0,0.0,80.85714285714286,61.142857142857146,71.78571428571429,58.214285714285715,63.642857142857146,29.352857142857143,7.978571428571429,779.5714285714286,0.00128571428571427,84.64285714285714,65.28571428571429,75.57142857142857,62.607142857142854,67.25,29.289285714285715,7.996428571428571,788.8571428571429,0.07278571428571423
2013-09-09,94,68,81.5,69.0,73.5,29.185,9.649999999999999,769.0,0.0,83.0,62.285714285714285,73.42857142857143,59.42857142857143,65.0,29.345,8.078571428571427,776.8571428571429,0.00128571428571427,84.78571428571429,65.14285714285714,75.60714285714286,62.75,67.39285714285714,29.275714285714287,8.010714285714286,786.2142857142857,0.07278571428571423
2013-09-10,96,77,86.5,63.5,71.0,29.285,12.5,766.0,0.0,85.71428571428571,65.14285714285714,76.21428571428571,60.785714285714285,66.64285714285714,29.335,9.121428571428572,774.1428571428571,0.00128571428571427,84.78571428571429,65.14285714285714,75.57142857142857,62.357142857142854,67.14285714285714,29.28107142857143,8.02142857142857,783.5714285714286,0.07278571428571423
2013-09-11,92,75,83.5,66.0,71.0,29.310000000000002,7.2,763.0,0.008,86.85714285714286,67.42857142857143,77.85714285714286,62.214285714285715,67.85714285714286,29.321428571428573,9.164285714285715,771.4285714285714,0.0024285714285714128,85.42857142857143,65.42857142857143,76.03571428571429,62.214285714285715,67.10714285714286,29.282500000000002,7.892857142857143,780.8571428571429,0.0733571428571428
2013-09-12,83,62,72.5,58.5,64.0,29.310000000000002,9.600000000000001,761.0,0.032,88.14285714285714,67.85714285714286,78.42857142857143,62.92857142857143,68.42857142857143,29.291428571428572,9.171428571428573,768.7142857142857,0.006428571428571413,85.0,65.14285714285714,75.64285714285714,61.785714285714285,66.75,29.281428571428574,8.24642857142857,778.2142857142857,0.0756428571428571
2013-09-13,67,52,60.5,45.0,52.5,29.439999999999998,12.5,758.0,0.001,85.42857142857143,67.14285714285714,76.64285714285714,61.285714285714285,66.85714285714286,29.295714285714286,10.1,766.0,0.006571428571428555,82.92857142857143,64.07142857142857,74.07142857142857,60.17857142857143,65.39285714285714,29.30071428571429,8.564285714285713,775.5,0.046071428571428506
2013-09-14,72,47,61.0,42.0,52.0,29.4,6.1,755.0,0.0,83.14285714285714,64.57142857142857,74.28571428571429,58.5,64.64285714285714,29.317857142857143,9.928571428571429,763.2857142857143,0.005857142857142841,82.5,62.42857142857143,73.10714285714286,58.42857142857143,64.21428571428571,29.32,8.492857142857144,772.7857142857143,0.009285714285714222
2013-09-15,62,56,59.5,51.5,55.0,29.375,5.25,752.0,0.445,80.85714285714286,62.42857142857143,72.14285714285714,56.5,62.714285714285715,29.329285714285714,8.971428571428572,760.5714285714286,0.06942857142857141,80.85714285714286,61.785714285714285,71.96428571428571,57.357142857142854,63.17857142857143,29.34107142857143,8.475,770.0714285714286,0.035357142857142795
2013-09-16,64,51,59.0,47.0,52.5,29.619999999999997,11.8,748.0,0.004,76.57142857142857,60.0,68.92857142857143,53.357142857142854,59.714285714285715,29.391428571428573,9.278571428571428,757.5714285714286,0.06999999999999998,79.78571428571429,61.142857142857146,71.17857142857143,56.392857142857146,62.357142857142854,29.368214285714288,8.678571428571429,767.2142857142857,0.03564285714285708
2013-09-17,71,49,61.0,50.0,55.5,29.52,7.8999999999999995,745.0,0.0035,73.0,56.0,65.28571428571429,51.42857142857143,57.5,29.425000000000004,8.621428571428572,754.5714285714286,0.07049999999999998,79.35714285714286,60.57142857142857,70.75,56.107142857142854,62.07142857142857,29.38,8.87142857142857,764.3571428571429,0.035892857142857074
2013-09-18,82,60,71.5,59.0,63.0,29.305,9.05,741.0,0.53,71.57142857142857,53.857142857142854,63.57142857142857,50.42857142857143,56.357142857142854,29.424285714285713,8.885714285714286,751.4285714285714,0.14507142857142855,79.21428571428571,60.642857142857146,70.71428571428571,56.32142857142857,62.107142857142854,29.37285714285714,9.025,761.4285714285714,0.07374999999999994
2013-09-19,84,69,77.0,67.0,69.5,29.175,10.3,739.0,0.423,71.71428571428571,54.857142857142854,64.21428571428571,51.642857142857146,57.142857142857146,29.405,8.985714285714286,748.2857142857143,0.2009285714285714,79.92857142857143,61.357142857142854,71.32142857142857,57.285714285714285,62.785714285714285,29.348214285714285,9.07857142857143,758.5,0.10367857142857137
2013-09-20,77,58,67.5,59.5,63.0,29.115,11.1,736.0,0.014499999999999999,73.14285714285714,55.714285714285715,65.21428571428571,53.714285714285715,58.642857142857146,29.358571428571427,8.785714285714286,745.1428571428571,0.20285714285714285,79.28571428571429,61.42857142857143,70.92857142857143,57.5,62.75,29.32714285714286,9.442857142857141,755.5714285714286,0.10471428571428565
2013-09-21,67,51,59.5,47.0,53.0,29.200000000000003,9.75,733.0,0.0,72.42857142857143,56.285714285714285,65.0,54.42857142857143,58.785714285714285,29.330000000000002,9.307142857142859,742.0,0.20285714285714285,77.78571428571429,60.42857142857143,69.64285714285714,56.464285714285715,61.714285714285715,29.323928571428574,9.617857142857144,752.6428571428571,0.1043571428571428
2013-09-22,67,49,58.0,46.0,51.5,29.33,7.15,730.0,0.0,73.14285714285714,55.285714285714285,64.78571428571429,53.642857142857146,58.285714285714285,29.323571428571427,9.578571428571431,738.8571428571429,0.13928571428571426,77.0,58.857142857142854,68.46428571428571,55.07142857142857,60.5,29.326428571428572,9.275000000000002,749.7142857142857,0.1043571428571428
2013-09-23,67,46,58.0,46.5,52.5,29.375,6.85,728.0,0.0,73.57142857142857,54.57142857142857,64.64285714285714,53.57142857142857,58.285714285714285,29.288571428571426,8.871428571428572,736.0,0.1387142857142857,75.07142857142857,57.285714285714285,66.78571428571429,53.464285714285715,59.0,29.34,9.075,746.7857142857143,0.1043571428571428
2013-09-24,91,49,60.0,48.5,54.0,29.295,7.85,725.0,0.0,76.42857142857143,54.57142857142857,64.5,53.357142857142854,58.07142857142857,29.256428571428575,8.864285714285714,733.1428571428571,0.1382142857142857,74.71428571428571,55.285714285714285,64.89285714285714,52.392857142857146,57.785714285714285,29.340714285714284,8.742857142857144,743.8571428571429,0.1043571428571428
2013-09-25,71,51,62.5,51.5,56.0,29.259999999999998,6.15,722.0,0.0,74.85714285714286,53.285714285714285,63.214285714285715,52.285714285714285,57.07142857142857,29.25,8.450000000000001,730.4285714285714,0.062499999999999986,73.21428571428571,53.57142857142857,63.392857142857146,51.357142857142854,56.714285714285715,29.337142857142855,8.667857142857143,740.9285714285714,0.10378571428571423
2013-09-26,75,50,64.0,52.0,58.0,29.369999999999997,4.4,719.0,0.0,73.57142857142857,50.57142857142857,61.357142857142854,50.142857142857146,55.42857142857143,29.27785714285714,7.607142857142857,727.5714285714286,0.0020714285714285552,72.64285714285714,52.714285714285715,62.785714285714285,50.892857142857146,56.285714285714285,29.34142857142857,8.296428571428573,737.9285714285714,0.10149999999999994
2013-09-27,81,52,68.0,49.5,57.0,29.41,7.35,717.0,0.0,74.14285714285714,49.714285714285715,61.42857142857143,48.714285714285715,54.57142857142857,29.319999999999997,7.071428571428571,724.8571428571429,0.0,73.64285714285714,52.714285714285715,63.32142857142857,51.214285714285715,56.607142857142854,29.339285714285715,7.928571428571429,735.0,0.10142857142857135
2013-09-28,85,55,71.0,55.0,61.5,29.275,12.0,714.0,0.11,76.71428571428571,50.285714285714285,63.07142857142857,49.857142857142854,55.785714285714285,29.330714285714286,7.392857142857143,722.1428571428571,0.015714285714285698,74.57142857142857,53.285714285714285,64.03571428571429,52.142857142857146,57.285714285714285,29.330357142857142,8.35,732.0714285714286,0.10928571428571421
2013-09-29,84,51,60.0,48.5,54.0,29.325,7.699999999999999,711.0,0.2,79.14285714285714,50.57142857142857,63.357142857142854,50.214285714285715,56.142857142857146,29.330000000000002,7.471428571428571,719.4285714285714,0.04428571428571427,76.14285714285714,52.92857142857143,64.07142857142857,51.92857142857143,57.214285714285715,29.326785714285712,8.525,729.1428571428571,0.09178571428571423
2013-09-30,76,47,62.0,48.0,55.0,29.245,5.550000000000001,708.0,0.0,80.42857142857143,50.714285714285715,63.92857142857143,50.42857142857143,56.5,29.31142857142857,7.285714285714286,716.5714285714286,0.04428571428571427,77.0,52.642857142857146,64.28571428571429,52.0,57.392857142857146,29.3,8.078571428571427,726.2857142857143,0.09149999999999994
2013-10-01,79,62,71.0,61.5,64.5,29.245,11.85,706.0,0.0,78.71428571428571,52.57142857142857,65.5,52.285714285714285,58.0,29.304285714285715,7.857142857142857,713.8571428571429,0.04428571428571427,77.57142857142857,53.57142857142857,65.0,52.82142857142857,58.035714285714285,29.280357142857145,8.360714285714286,723.5,0.09124999999999994
2013-10-02,77,62,70.0,50.0,59.0,29.34,6.85,703.0,0.0,79.57142857142857,54.142857142857146,66.57142857142857,52.07142857142857,58.42857142857143,29.315714285714286,7.957142857142856,711.1428571428571,0.04428571428571427,77.21428571428571,53.714285714285715,64.89285714285714,52.17857142857143,57.75,29.282857142857143,8.203571428571427,720.7857142857143,0.05339285714285708
2013-10-03,78,60,70.0,65.0,67.0,29.225,7.800000000000001,700.0,0.46,80.0,55.57142857142857,67.42857142857143,53.92857142857143,59.714285714285715,29.294999999999998,8.442857142857143,708.4285714285714,0.10999999999999999,76.78571428571429,53.07142857142857,64.39285714285714,52.035714285714285,57.57142857142857,29.28642857142857,8.025,718.0,0.056035714285714223
2013-10-04,76,65,70.5,64.5,66.0,29.259999999999998,6.1,697.0,0.003,79.28571428571429,57.42857142857143,67.78571428571429,56.07142857142857,61.0,29.273571428571426,8.264285714285714,705.5714285714286,0.11042857142857142,76.71428571428571,53.57142857142857,64.60714285714286,52.392857142857146,57.785714285714285,29.29678571428571,7.667857142857144,715.2142857142857,0.05521428571428565
2013-10-05,81,61,72.0,66.0,68.0,29.145,7.25,694.0,0.75,78.71428571428571,58.285714285714285,67.92857142857143,57.642857142857146,61.92857142857143,29.255,7.5857142857142845,702.7142857142857,0.20185714285714282,77.71428571428571,54.285714285714285,65.5,53.75,58.857142857142854,29.292857142857144,7.489285714285715,712.4285714285714,0.10878571428571424
2013-10-06,76,45,55.0,44.0,49.5,29.060000000000002,10.05,691.0,0.075,77.57142857142857,57.42857142857143,67.21428571428571,57.0,61.285714285714285,29.217142857142857,7.921428571428572,699.8571428571429,0.184,78.35714285714286,54.0,65.28571428571429,53.607142857142854,58.714285714285715,29.273571428571433,7.696428571428571,709.6428571428571,0.11414285714285709
2013-10-07,68,45,56.5,44.5,50.0,29.265,9.05,689.0,0.0005,76.42857142857143,57.142857142857146,66.42857142857143,56.5,60.57142857142857,29.220000000000002,8.421428571428573,697.1428571428571,0.18407142857142858,78.42857142857143,53.92857142857143,65.17857142857143,53.464285714285715,58.535714285714285,29.26571428571429,7.853571428571429,706.8571428571429,0.11417857142857137
2013-10-08,76,43,61.0,47.0,53.0,29.455,5.3,686.0,0.0,76.0,54.42857142857143,65.0,54.42857142857143,58.92857142857143,29.25,7.485714285714287,694.2857142857143,0.18407142857142858,77.35714285714286,53.5,65.25,53.357142857142854,58.464285714285715,29.277142857142856,7.671428571428571,704.0714285714286,0.11417857142857137
2013-10-09,71,48,60.5,47.0,53.0,29.485,4.75,683.0,0.0,75.14285714285714,52.42857142857143,63.642857142857146,54.0,58.07142857142857,29.270714285714284,7.185714285714286,691.4285714285714,0.18407142857142858,77.35714285714286,53.285714285714285,65.10714285714286,53.035714285714285,58.25,29.29321428571429,7.571428571428571,701.2857142857143,0.11417857142857137
2013-10-10,75,46,61.5,49.5,55.0,29.405,3.8499999999999996,681.0,0.0,74.71428571428571,50.42857142857143,62.42857142857143,51.785714285714285,56.357142857142854,29.29642857142857,6.621428571428572,688.7142857142857,0.11835714285714284,77.35714285714286,53.0,64.92857142857143,52.857142857142854,58.035714285714285,29.295714285714286,7.5321428571428575,698.5714285714286,0.11417857142857137
2013-10-11,77,51,65.5,49.5,56.0,29.32,7.300000000000001,678.0,0.0,74.85714285714286,48.42857142857143,61.714285714285715,49.642857142857146,54.92857142857143,29.305000000000003,6.792857142857143,686.0,0.11792857142857141,77.07142857142857,52.92857142857143,64.75,52.857142857142854,57.964285714285715,29.28928571428571,7.528571428571429,695.7857142857143,0.11417857142857137
2013-10-12,73,46,61.5,53.0,57.0,29.355,8.0,675.0,0.065,73.71428571428571,46.285714285714285,60.214285714285715,47.785714285714285,53.357142857142854,29.335,6.8999999999999995,683.2857142857143,0.020071428571428556,76.21428571428571,52.285714285714285,64.07142857142857,52.714285714285715,57.642857142857146,29.294999999999998,7.242857142857143,693.0,0.11096428571428564
2013-10-13,65,44,55.0,40.5,48.0,29.65,5.8,672.0,0.0,72.14285714285714,46.142857142857146,60.214285714285715,47.285714285714285,53.142857142857146,29.419285714285714,6.292857142857143,680.5714285714286,0.009357142857142842,74.85714285714286,51.785714285714285,63.714285714285715,52.142857142857146,57.214285714285715,29.318214285714284,7.107142857142857,690.2142857142857,0.09667857142857136
2013-10-14,62,42,53.0,43.5,49.0,29.560000000000002,8.4,669.0,0.0,71.28571428571429,45.714285714285715,59.714285714285715,47.142857142857146,53.0,29.461428571428574,6.200000000000001,677.7142857142857,0.00928571428571427,73.85714285714286,51.42857142857143,63.07142857142857,51.82142857142857,56.785714285714285,29.340714285714284,7.310714285714286,687.4285714285714,0.09667857142857136
2013-10-15,65,49,57.5,50.5,54.0,29.18,10.149999999999999,667.0,0.08,69.71428571428571,46.57142857142857,59.214285714285715,47.642857142857146,53.142857142857146,29.42214285714286,6.892857142857143,675.0,0.020714285714285702,72.85714285714286,50.5,62.107142857142854,51.035714285714285,56.035714285714285,29.336071428571426,7.189285714285714,684.6428571428571,0.10239285714285708
2013-10-16,54,47,51.0,44.0,47.5,29.195,10.75,664.0,0.0055,67.28571428571429,46.42857142857143,57.857142857142854,47.214285714285715,52.357142857142854,29.380714285714287,7.75,672.2857142857143,0.021499999999999984,71.21428571428571,49.42857142857143,60.75,50.607142857142854,55.214285714285715,29.325714285714287,7.4678571428571425,681.8571428571429,0.10278571428571423
2013-10-17,54,40,48.0,43.5,46.5,29.16,7.4,661.0,0.22999999999999998,64.28571428571429,45.57142857142857,55.92857142857143,46.357142857142854,51.142857142857146,29.345714285714283,8.257142857142856,669.4285714285714,0.05435714285714283,69.5,48.0,59.17857142857143,49.07142857142857,53.75,29.32107142857143,7.439285714285715,679.0714285714286,0.0863571428571428
2013-10-18,50,39,45.5,39.5,43.0,29.22,8.649999999999999,659.0,0.0,60.42857142857143,43.857142857142854,53.07142857142857,44.92857142857143,49.285714285714285,29.33142857142857,8.45,666.7142857142857,0.05435714285714283,67.64285714285714,46.142857142857146,57.392857142857146,47.285714285714285,52.107142857142854,29.318214285714287,7.621428571428571,676.3571428571429,0.08614285714285708
2013-10-19,54,42,48.5,36.5,42.5,29.135,9.8,656.0,0.01,57.714285714285715,43.285714285714285,51.214285714285715,42.57142857142857,47.214285714285715,29.3,8.707142857142857,664.0,0.04649999999999998,65.71428571428571,44.785714285714285,55.714285714285715,45.17857142857143,50.285714285714285,29.317500000000003,7.803571428571429,673.6428571428571,0.03328571428571422
2013-10-20,65,36,51.0,41.5,46.5,29.11,7.25,653.0,0.015,57.714285714285715,42.142857142857146,50.642857142857146,42.714285714285715,47.0,29.222857142857144,8.914285714285715,661.2857142857143,0.04864285714285712,64.92857142857143,44.142857142857146,55.42857142857143,45.0,50.07142857142857,29.321071428571425,7.603571428571429,670.9285714285714,0.028999999999999936
2013-10-21,55,33,45.0,31.5,39.0,29.225,11.15,650.0,0.018,56.714285714285715,40.857142857142854,49.5,41.0,45.57142857142857,29.175,9.307142857142859,658.5714285714286,0.0512142857142857,64.0,43.285714285714285,54.607142857142854,44.07142857142857,49.285714285714285,29.318214285714284,7.753571428571428,668.1428571428571,0.030249999999999937
2013-10-22,42,29,36.0,31.0,34.5,29.245,5.75,648.0,0.0195,53.42857142857143,38.0,46.42857142857143,38.214285714285715,42.785714285714285,29.184285714285714,8.678571428571429,655.8571428571429,0.042571428571428545,61.57142857142857,42.285714285714285,52.82142857142857,42.92857142857143,47.964285714285715,29.303214285714287,7.785714285714286,665.4285714285714,0.03164285714285708
2013-10-23,46,32,39.0,27.0,34.0,29.28,9.6,645.0,0.002,52.285714285714285,35.857142857142854,44.714285714285715,35.785714285714285,40.857142857142854,29.196428571428573,8.514285714285714,653.1428571428571,0.042071428571428544,59.785714285714285,41.142857142857146,51.285714285714285,41.5,46.607142857142854,29.288571428571426,8.132142857142858,662.7142857142857,0.031785714285714216
2013-10-24,44,31,38.5,25.0,33.5,29.485,10.4,643.0,0.001,50.857142857142854,34.57142857142857,43.357142857142854,33.142857142857146,39.0,29.24285714285714,8.942857142857141,650.5714285714286,0.009357142857142842,57.57142857142857,40.07142857142857,49.642857142857146,39.75,45.07142857142857,29.294285714285714,8.6,660.0,0.03185714285714279
2013-10-25,51,29,40.0,26.0,35.5,29.52,11.5,640.0,0.0,51.0,33.142857142857146,42.57142857142857,31.214285714285715,37.92857142857143,29.285714285714285,9.35,647.8571428571429,0.009357142857142842,55.714285714285715,38.5,47.82142857142857,38.07142857142857,43.607142857142854,29.308571428571433,8.9,657.2857142857143,0.03185714285714279
2013-10-26,55,37,46.5,29.0,39.0,29.259999999999998,13.8,637.0,0.0,51.142857142857146,32.42857142857143,42.285714285714285,30.142857142857142,37.42857142857143,29.303571428571427,9.921428571428573,645.1428571428571,0.007928571428571412,54.42857142857143,37.857142857142854,46.75,36.357142857142854,42.32142857142857,29.301785714285717,9.314285714285715,654.5714285714286,0.027214285714285646
